,Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,avg val received,min val sent,max val sent,avg val sent,total Ether sent,total ether received,total ether balance
6847,0x4188ba0880c28f7369306a5cac59690c276d1f9e,0,0.0,2921.88,105187.75,0,36,1,4,0,0.0,37.700011,0.0,0.0,0.0,0.0,1357.200407,1357.200407
6848,0x418e1e107166b52ebf556602bd10ce2c091fdd3b,0,3561.93,8077.48,204993.97,19,17,0,6,2,0.199,6.258323000000002,1.4e-05,17.139536,5.598758,106.3763981,106.3914879,0.015089764
6849,0x4194c4b3505dd871fb49eb766dcbd49cec042dc1,0,13.99,1377.45,19466.22,13,14,0,2,13,1.0,27.572069,3.765444,315.99937,29.692347,386.0005174,386.008964,0.008446601
6850,0x41995b7658feb1914614c8d2868ba9a45c06df49,0,7.26,2157.53,6494.37,3,3,0,3,3,0.708847,3.958975,0.708427,5.99874,3.958527,11.87558144,11.87692544,0.001344
6851,0x41a47008ef6dcc1f3a477600dfb59cfb62d0251d,0,25.19,0.49,76.57,3,2,0,2,3,43.507541,50.5,5.0,86.970776,33.666163,100.998488,101.0,0.001512
6852,0x41a530d3beb38a8b3a4ae1db80d4ac3073ad88aa,0,93.4,6274.58,636611.42,98,100,0,6,1,0.5,33.412336,0.498421,119.997284,34.093169,3341.130547,3341.233614,0.103067732
6853,0x41a676bb5502b4885d0cb982801796b8342b6e6d,0,4.91,0.17,15.08,3,2,0,2,3,899.3798859999998,1000.5,55.812837,1335.129842,666.999528,2000.998585,2001.0,0.001414909
6854,0x41ae016a933056eaf295adec72c280d95158b8c9,0,393.44,1608.34,77675.92,38,39,0,1,2,0.200399,0.209868,0.199979,0.447659,0.21497,8.168870184,8.184851184,0.015981
6855,0x41bddc5823bb385bdb8c2357edfe2174484a0919,0,23.33,0.0,69.98,3,2,0,2,3,16.931091000000002,50.5,11.375,56.84805,33.666149,100.998446,101.0,0.0015539999999999
6856,0x41c98270089262ee24e0be263a9d9dd3b48210c3,0,5.41,1486.35,7458.8,5,5,0,1,5,8.44,10.42,8.439496,11.98958,10.419551,52.097753,52.1,0.002247
6857,0x41d029aa8c52a7a180ec8996ea34e10fc2fd1686,0,164.72,0.82,331.07,2,2,0,2,2,3.459925,50.5,0.112035,100.886939,50.499487,100.9989738,101.0,0.001026218
6858,0x41d5902a37233d2ac3a760c2bce9ae7edeafcdf5,0,24.38,19206.85,76924.9,4,4,0,2,1,0.4606,0.917337,0.458842,1.202488,0.91445,3.65779859,3.669346241,0.011547651
6859,0x41d5e4d167f1bcb09ab3980890d1ca4a3634db7c,0,2.44,14294.35,271639.03,19,19,0,3,2,0.062813,0.635292,0.062392,1.018803,0.634872,12.06255939,12.0705394,0.007980006
6860,0x41d816da5b5f04151112c66711befb1ec052582e,0,6.18,3296.21,6604.78,2,2,0,1,2,1.995,2.2747740000000003,1.994528,2.5541270000000003,2.274328,4.548655514,4.54954715,0.000891636
6861,0x41df9efc0788309bd585af044726aac655aeb419,0,0.0,0.0,0.0,0,1,0,1,0,0.003964,0.003964,0.0,0.0,0.0,0.0,0.003964092,0.003964092
6862,0x41e2c78905c83c9eb3be712147d8ae67c985e6c2,0,490.88,3133.21,86467.47,157,3,0,2,1,5.0,9.381581,0.0,21.111,0.992914,155.88752380000005,28.14474323,-127.7427806
6863,0x41e381e10a0734aa59942ee321c69d8dc66a68d5,0,7.76,20794.23,312029.88,15,15,0,10,1,0.02014,0.6030949999999999,0.000462,1.988996,0.602291,9.034369028,9.046419677,0.0120506489999999
6864,0x41e5152b2d6b1b0100e8cc5cb926b419790718c0,0,0.0,11934.11,226748.1,0,19,1,6,0,0.0,1.460681,0.0,0.0,0.0,0.0,27.75294265,27.75294265
6865,0x41eebced8e8d8ae85bca4e9be2a241034b1d69da,0,1719.45,6866.22,456852.83,86,45,0,23,46,0.0,219.516681,0.0,2000.0,114.944505,9885.2274,9878.250629,-6.976770195
6866,0x41f56e0996e280e34c379cb2de5d4e34991ce63a,0,2.86,0.42,9.42,3,2,0,2,3,836.188399,1000.5,0.251446,1901.294263,666.999528,2000.998585,2001.0,0.001414909
6867,0x41f89c9f82a10f1db08bec51466c40a96b95f92c,0,23.57,137.38,651150.63,23,4736,0,5,9,0.0,1.2737889999999998,0.0,2076.157225,217.011227,4991.258225,6032.663224,1041.404999
6868,0x41fa4dcb368bdfd1b3c07d25e6d313303f620cd8,0,3446.13,5682.65,388064.4,45,41,0,11,35,0.047207,10.578732,0.0,38.06,9.63372,433.5174063,433.7280063,0.210600005
6869,0x41fb95d55fb0b353a82814a876cd0beea2b29337,0,1640.1,2034.11,292991.27,165,11,0,4,14,0.001,0.948073,0.0,4.0,0.155293,25.62329313,10.4288,-15.19449313
6870,0x41fc13035bd881edd0bfa89acbd9b81775805742,0,351.78,91325.3,1010558.57,17,11,0,9,10,0.001,1.066062,0.000437,5.472038,0.6892550000000001,11.71733411,11.72668593,0.00935182
6871,0x41fe486143feffc91fe626fc8e70f385a8790f43,0,0.0,39982.45,159929.8,0,4,1,2,0,0.0,0.272883,0.0,0.0,0.0,0.0,1.091530545,1.091530545
6872,0x41ff05346a9b37f27df6255839d56186136c8313,0,0.0,2009.3,198921.02,0,99,1,3,0,0.0,0.194394,0.0,0.0,0.0,0.0,19.24500665,19.24500665
6873,0x4204148200e746b88d72988b2a8ec20260ca1f1b,0,24.18,0.33,73.22,3,2,0,2,3,17.090660999999994,50.5,0.01,56.40750500000001,33.666149,100.998446,101.0,0.0015539999999999
6874,0x4229fcaa6bc3958a491df9b283136f4303e95c57,0,0.0,0.0,201.07,1,1,0,1,1,1.23035,1.23035,1.229888,1.229888,1.229888,1.229887558,1.23034958,0.000462022
6875,0x422e396e941ebd2ff9706960197985f6c0e1d19d,0,3.2,0.21,323.55,101,2,0,2,101,4079.146006,5000.5,1.0,101.0,99.019293,10000.94857,10001.0,0.051429
6876,0x423ba94b15de5f22496fd0f1ac70593f20178e06,0,1.77,0.0,5.32,3,2,0,2,3,524.419555,1000.5,0.045528,1452.120775,666.999528,2000.998585,2001.0,0.001414909
6877,0x424002be8347fb08e21a9c2c23d1642ae0620a6f,0,155.89,0.0,311.78,2,1,0,1,2,101.0,101.0,0.017676,100.98134,50.499508,100.9990158,101.0,0.000984218
6878,0x4240570e53c9fe7f4e48b3c15e7c71c1e2bf2975,0,5.59,12878.49,38652.25,3,3,0,3,1,2.9468,5.11756,2.9456,7.835795,5.116635,15.34990404,15.35268014,0.0027761
6879,0x424dfddfff261be60458fbf5c4a0bbd1b6d0c018,0,163.26,0.3,327.12,2,2,0,2,2,45.063564,50.5,0.022371,100.976644,50.499508,100.9990158,101.0,0.000984218
6880,0x42574c6302dfa6ad543b45d83625421ef9982a1f,0,0.57,111.33,2461.72,22,22,0,14,1,0.014103,0.062373,0.013525,0.196021,0.061847,1.360633768,1.37221347,0.011579702
6881,0x425a736260d596ebfefaade3a6e0581b5e7c95fd,0,23.13,0.0,69.38,3,1,0,1,3,101.0,101.0,0.2,65.55909799999999,33.666149,100.998446,101.0,0.0015539999999999
6882,0x425c5cfa814823d5ecd0a92c418169c3066f9b52,0,0.0,0.0,176.63,1,1,0,1,1,1.816016,1.816016,1.813816,1.813816,1.813816,1.81381575,1.81601575,0.0022
6883,0x426333d2afc60cc1b895131de83405be7d55e2e6,0,87.11,37422.27,337584.42,9,9,0,4,3,0.698729,3.981411,0.697469,14.998698,3.980524,35.82471822,35.83269822,0.00798
6884,0x42685badbabcaa6e2aff61cd1ebd3222093aa6d5,0,12011.55,0.0,24023.1,2,1,0,1,2,0.122295,0.122295,0.0014119999999999,0.12,0.060706,0.121412,0.12229483,0.00088283
6885,0x426f6114f634a76f7ffd2f6d93b7869dba76e5a8,0,160.89,0.36,322.5,2,2,0,2,2,45.271663,50.5,0.19946,100.799556,50.499508,100.9990158,101.0,0.000984218
6886,0x42814bf0ed14e861c71434f9e33ee577f2445e1e,0,1728.41,12776.2,1041856.23,41,76,0,1,10,0.010046,0.223625,0.003745,1.230277,0.405851,16.63987654,16.99552322,0.355646677
6887,0x428cf082d321d435ff0e1f8a994e01f976f19c11,0,3.27,394.71,1070765.23,2511,2692,0,2658,1,6.3e-05,10.175686,0.050434,1999.99978,10.908594,27391.47833,27392.94592,1.467591524
6888,0x429cfdfc92b3f2c08b61ebb73281e06a8a62ce74,0,0.0,4628.17,226780.22,0,49,1,2,0,0.0,3.008913,0.0,0.0,0.0,0.0,147.436757,147.436757
6889,0x42af7e46a3e40824f8c9b79d7133bc1564970159,0,51.06,8248.56,398177.53,44,48,0,6,1,0.049011,0.129901,0.047013,0.8619180000000001,0.1398849999999999,6.154959174,6.235229577,0.080270403
6890,0x42b8169c49bf4e1ef1f026d04b9cbdc66017d7ff,0,160.75,0.53,322.55,2,2,0,2,2,19.030288,50.5,3.271375,97.727196,50.499286,100.9985715,101.0,0.001428506
6891,0x42b974424f0066c2446810369f2eae0d49d3136e,0,0.0,14601.64,788488.35,0,54,1,8,0,0.0,0.055556,0.0,0.0,0.0,0.0,3.0,3.0
6892,0x42b9c539577faa972c0cd8d8d9a50fb0ec12ed11,0,10143.89,11485.87,1125655.83,77,30,0,8,31,0.018619,10.42549,0.0,120.0,4.147886,319.3872247,312.7646961000001,-6.622528592999999
6893,0x42bd1080748704936f5e136cfe9ab0a073ef0c61,0,31007.59,0.0,93022.78,3,1,0,1,2,0.018234,0.018234,0.000261,0.015921,0.005835,0.017505449,0.01823406,0.000728611
6894,0x42c7710fe50966101974fbe4fa37181a98c65cab,0,159.49,1.42,321.82,2,2,0,2,2,46.368926,50.5,2.049405,98.949611,50.499508,100.9990158,101.0,0.000984218
6895,0x42c7af565f2717aa1602252628e8eed9d35e85ef,0,3.9,27895.72,111598.48,4,4,0,3,1,0.19,0.809601,0.187311,2.031521,0.807319,3.22927526,3.23840523,0.00912997
6896,0x42c7fe2ef4b3e2a9802be4d98c8d1b7489972198,0,136401.79,9125.87,436582.98,3,3,0,2,2,0.1,3.696667,0.099391,9.99,3.696303,11.08890949,11.09,0.00109051
6897,0x42c910d635d3b588ab36d7fada8d7ef489fd9174,0,29.08,7208.44,412392.97,52,57,0,4,2,0.005,115.441018,0.9988,949.999392,126.540021,6580.081072,6580.138000000001,0.05692778
6898,0x42cb7b5b1a74d736f23c57a45f6ad3ff8e82f265,0,0.75,8615.98,34466.9,4,4,0,1,2,0.018861,0.076697,0.018021,0.168883,0.075647,0.302586998,0.306786998,0.0042
6899,0x42d9f0835fea1ee2037577b09988f6fae8513bcb,0,3.07,3083.63,101857.85,32,33,0,2,1,0.265,6.5821570000000005,0.26458,14.989579999999998,6.7874300000000005,217.1977444,217.2111844,0.01344
6900,0x42da8a05cb7ed9a43572b5ba1b8f82a0a6e263dc,0,23.99,0.57,239827.12,9998,2,6453,1,2076,1.0,13.0,0.0,204500.0,197.985178,1979455.81,26.0,-1979429.81
6901,0x42dc966b7ecc3c6cc73e7bc04862859d5bddce65,0,21.6,14.21,142922.48,109,9891,0,1160,22,0.098572,19.373447,26.4844,18000.0,1640.615115,178827.0475,191622.7667,12795.71923
6902,0x430b7ffe8b2f3efa188ce949f0c01c1c085a7105,0,21.23,0.0,63.68,3,1,0,1,3,101.0,101.0,1.0,87.18118,33.666149,100.998446,101.0,0.0015539999999999
6903,0x431155ef58ef3e74c344f313ccc9b04a3a6e859d,0,353.75,6463.39,599650.35,69,89,0,2,2,0.036613,0.851354,0.036574,7.821708,1.097723,75.74288203,75.77046479,0.027582764
6904,0x4319c1e2e86409732d5c49d1d4f04fafe3ccad76,0,0.0,0.0,6.1,1,1,0,1,1,0.989616,0.989616,0.989144,0.989144,0.989144,0.989144324,0.98961596,0.000471636
6905,0x4322a59651e40b1a666ebb34c4a10531bb20aaf5,0,162.6,0.53,326.25,2,2,0,2,2,10.185109,50.5,0.094023,100.904993,50.499508,100.9990158,101.0,0.000984218
6906,0x4322ef8739c74fdde93c359843982d35393fd565,0,4728.66,4315.39,297857.55,42,23,0,8,20,0.01,4.039701,0.0,39.1,2.320498,97.4609,92.91311805,-4.547781953
6907,0x4326292734ec864e568bf371c01bce48200f3d9f,0,16.92,0.0,50.75,3,1,0,1,3,101.0,101.0,4.0,81.648451,33.666149,100.998446,101.0,0.0015539999999999
6908,0x432bc4d75f0f0034c58d4fc37cb78efc526a43bb,0,162.61,0.0,325.22,2,1,0,1,2,101.0,101.0,2.063412,98.935562,50.499487,100.9989738,101.0,0.001026218
6909,0x432d9f03aded201361b1ce56d57b6f22dee1bd0f,0,0.0,0.0,629.68,1,1,0,1,1,6.121828,6.121828,6.121208,6.121208,6.121208,6.12120782,6.12182782,0.00062
6910,0x4331d79e8652ca85e5c88ee6170cebd8f6499bbd,0,9930.62,37254.36,747555.38,4,19,0,19,3,0.005,24.947665,0.0,301.61148,118.499849,473.9993976,474.00564,0.006242381
6911,0x4334275bca3eea692973a3f2de1a783cb59148d8,0,6.68,83.6,456172.42,4938,5062,0,3,2,0.251752,1.073498,0.995986,61.258853,1.099584,5429.747990999998,5434.04837,4.300379214
6912,0x43389dc12c3049e9ed97241411041de8547e28a5,0,314.1,226488.05,908779.07,9,4,0,4,6,0.10605,2.097435,0.000488,4.690632,0.931942,8.38748203,8.38973947,0.00225744
6913,0x433bdf0f006e433af0fabf454fb50e59d9e1cc2c,0,12.18,2.16,28.67,2,2,0,1,1,1.0,78.56789599999998,0.995,156.135246,78.565123,157.130246,157.13579199999995,0.005546
6914,0x43424a5863a51b2ae83c5ab9d43ea76cabecef83,0,162.38,0.33,325.43,2,2,0,2,2,45.81359000000001,50.5,0.008784,100.990232,50.499508,100.9990158,101.0,0.000984218
6915,0x434460bbef726aa1cfa7588729e7e744928bcccb,0,14.42,26788.02,134012.18,5,5,0,4,1,0.1,1.9946,0.085,3.981643,1.988914,9.9445716,9.973,0.0284284
6916,0x4344d601a57f1aeac67b1b116f87fe91c1f523ca,0,0.0,2.93,301091.28,1,2,0,1,1,10.0,90.0,8.4,8.4,8.4,8.4,180.0,171.6
6917,0x4349879811857e6d887b297970d519c21b364293,0,16.23,60632.41,424540.5,7,7,0,3,1,0.249538,4.5245440000000015,0.248967,8.328646,4.523948000000002,31.66763567,31.67180598,0.004170303
6918,0x434b0cead4a36d85af5b6703fd1f94215f4611fb,0,0.0,961.93,1929.48,1,2,0,2,1,0.001,0.0455,0.090214,0.090214,0.090214,0.09021394,0.091,0.00078606
6919,0x4353f8e7f65ce97c7e3c0b3b2638a0ba553b5f9f,0,0.0,1585.71,226756.63,0,143,1,3,0,0.0,1.068693,0.0,0.0,0.0,0.0,152.8230925,152.8230925
6920,0x435c794d72a6f162179cb1c60a6b46031d074196,0,33.41,0.0,100.23,3,1,0,1,3,101.0,101.0,0.449762,58.65319,33.666163,100.998488,101.0,0.001512
6921,0x436877c7381e63c2151d763a012d9fbec0fdf800,0,23.84,1138.96,159112.6,129,137,0,4,6,23.5,85.21439699999998,23.499139000000003,219.989139,90.498096,11674.25443,11674.37245,0.11802
6922,0x4368de6daab954b6b4098c21f30035d7a7330cc1,0,1065.16,30789.36,697603.9,19,22,0,2,2,0.010007,0.04798,0.01344,0.211661,0.055007,1.0451382,1.055551273,0.010413073
6923,0x4372940aabf572730a8c7d33bc7a8ff35ddbdb60,0,19.0,920.96,163619.77,129,175,0,12,1,1.0,38.656728,10.28458,358.366936,52.440877,6764.873108,6764.927412000001,0.054303921
6924,0x438024c9c9e60220e0e8b6fadcd39908bc7413ec,0,2.08,2.41,8.97,2,2,0,1,1,8.0,43.98,7.999447,79.95934399999999,43.979395,87.95879089,87.96,0.001209106
6925,0x439300e5facca5f4e4e1257e40572d0e4ce18faa,0,66981.25,32066.54,690486.32,6,9,0,3,4,0.003,1.54057,0.0,8.820185,2.309629,13.8577714,13.86513446,0.007363058
6926,0x4397d5389100fecf46d7a4c5ffe5e32a17cc6e25,0,64.43,0.84,323.83,5,2,0,2,3,11.566882,50.5,0.001,60.589165,20.199506,100.9975276,101.0,0.002472437
6927,0x439a90e5b864c6267ad1e0824d8589232b229cd2,0,36870.46,8222.5,418039.63,10,6,0,5,4,0.569,2.80692,0.0,5.4434,1.682518,16.8251786,16.84151854,0.01633994
6928,0x43b059948ee26ed402676a23be6042dace0e22ca,0,0.0,1493.45,200121.92,0,134,1,3,0,0.0,0.606742,0.0,0.0,0.0,0.0,81.30342618,81.30342618
6929,0x43b898de395dff3370c25c67598a0c60a6876abf,0,22.16,0.0,66.47,3,1,0,1,3,101.0,101.0,0.0068819999999999,95.973951,33.666149,100.998446,101.0,0.0015539999999999
6930,0x43bcd606982b582e88bd8b007df9ec6af48e7c25,0,0.0,0.0,85.88,1,1,0,1,1,0.301444,0.301444,0.2984,0.2984,0.2984,0.29840012,0.30144434,0.00304422
6931,0x43ccf1b0748f2f90735d3399de1abf562cbabbca,0,0.0,0.0,0.0,0,1,0,1,0,0.005,0.005,0.0,0.0,0.0,0.0,0.005,0.005
6932,0x43d12bc631abf7b9db8ffb5bf618205ed840c2cf,0,53177.39,0.0,212709.57,4,1,0,1,4,29.999528,29.999528,1.003964,13.5,7.499441,29.99776437,29.99952837,0.001764
6933,0x43d254e96aff0471fd3067fb45ade5082ea15ef5,0,160.91,0.63,323.08,2,2,0,2,2,7.062603,50.5,1.0,99.998571,50.499286,100.9985715,101.0,0.001428506
6934,0x43d40295bfcb3158d0d1a561f31eb6ec388e8998,0,336.06,861.89,807524.02,682,671,0,8,28,0.000275,56.10541600000001,0.0,274.009832,55.199817,37646.27525,37646.73386,0.458614266
6935,0x43dcb305c40180fef4668fa1fb0d85671e6822d2,0,161.62,0.69,324.63,2,2,0,2,2,44.501711,50.5,0.010381,100.988635,50.499508,100.9990158,101.0,0.000984218
6936,0x43e0c2ea6c2696a5888bd729f080d968e0b46233,0,159.08,0.0,318.15,2,1,0,1,2,101.0,101.0,0.057726,100.941289,50.499508,100.9990158,101.0,0.000984218
6937,0x43e4c60e2b6937ee96c4749ad1a539fcd13b7d9e,0,0.0,0.0,2207.57,1,1,0,1,1,1.509802,1.509802,1.509182,1.509182,1.509182,1.50918219,1.50980219,0.00062
6938,0x43e896e6d0fb3d45b13cbafc739e210a9b3150cf,0,0.0,6941.22,319295.95,0,46,1,4,0,0.0,0.849499,0.0,0.0,0.0,0.0,39.07695693,39.07695693
6939,0x43ed44b0e6ef5a46ed0d4dada6a4c576ddf323a0,0,115.44,4680.74,468755.98,87,98,0,4,1,0.011235,0.93872,0.551545,2.002004,1.05108,91.44394013,91.99454312,0.5506029920000001
6940,0x4402ff24e3f620fd5e3ad457c3f98698d03b9dd6,0,162.42,0.0,324.85,2,1,0,1,2,101.0,101.0,3.868258,97.130757,50.499508,100.9990158,101.0,0.000984218
6941,0x4408ee6d6d50c9cd262a7fd775b62e985e460796,0,110.22,0.0,330.65,3,1,0,1,3,101.0,101.0,0.021894,100.932635,33.666143,100.9984278,101.0,0.0015722179999999
6942,0x440aa855f97092bb7e9e5304340e07142f586a44,0,0.0,0.0,5.37,1,1,0,1,1,0.510483,0.510483,0.5072300000000001,0.5072300000000001,0.5072300000000001,0.50723005,0.51048316,0.00325311
6943,0x440afd5cc0376f205a79d00d8da8e8beb8c3f3a7,0,1076.29,2719.84,141459.5,43,35,0,14,22,0.0,14.94534,0.0,263.0,14.05924,604.5473,523.0869,-81.4604
6944,0x440d6c47c37c535daee9c4c6a246c086990a7ff5,0,0.0,1426.3,226781.55,0,159,1,5,0,0.0,1.022816,0.0,0.0,0.0,0.0,162.6277439,162.6277439
6945,0x44110f71b1658b23a59e24e008ebb868270dad20,0,5.38,0.0,26.9,5,1,0,1,5,50.0,50.0,9.99779,10.0,9.999558,49.99779,50.0,0.00221
6946,0x44121ef0eb63e2bdedbd0db6d78f71dac9fc4ebc,0,0.0,2006.92,226782.18,0,113,1,3,0,0.0,0.391682,0.0,0.0,0.0,0.0,44.26005164,44.26005164
6947,0x441b9badc07eee7d71c2d5405ad684b1c9ac4e54,0,26.29,0.0,78.88,3,2,0,2,3,23.344561,50.5,0.3,73.583854,33.666163,100.998488,101.0,0.001512
6948,0x44261fd8b6579ffb751569f859bc1225af0c5f2c,0,10090.59,628.44,42212.13,3,19,0,3,1,0.505634,6.359909,0.505154,118.100743,40.275782,120.8273458,120.838274,0.01092814
6949,0x442e9cbf6fa8c4b71df9c27203db18f5611b0c5b,0,0.0,0.0,1.37,1,1,0,1,1,0.199026,0.199026,0.198475,0.198475,0.198475,0.198474559,0.19902619,0.000551631
6950,0x443315be631119a8c464af1eda9ce87b5eaef731,0,2.93,0.42,9.63,3,2,0,2,3,837.854645,1000.5,0.106374,1902.268491,666.999528,2000.998585,2001.0,0.001414909
6951,0x44389ad739be63a1466e0e0bb3e56b7e8bf82490,0,1.77,0.2,5.72,3,2,0,2,3,523.471691,1000.5,0.1212,1452.558369,666.999528,2000.998585,2001.0,0.001414909
6952,0x44452f76dd10cff0769489773682814fdb6b7d0b,0,1594.06,34225.08,288147.18,9,8,0,2,8,0.625378,7.998958,0.000716,20.821622,7.1096960000000005,63.98726832,63.99166629999999,0.004397981
6953,0x444dfdb5d74314013e70ef0c2a9eec23038eaab5,0,2.23,0.0,8.92,4,2,0,2,4,99.010986,1000.5,0.001078,1497.81043,500.249528,2000.998113,2001.0,0.001886545
6954,0x4459a0795f4868a8ed0f743ae05f668de83bf6a8,0,0.0,4628.31,226787.22,0,49,1,7,0,0.0,0.97675,0.0,0.0,0.0,0.0,47.86077335,47.86077335
6955,0x446d165283acad9c2104095b77ee4c23ebc4a2af,0,206.49,665.98,1307279.17,561,1789,0,8,55,0.01,0.416027,0.0,13.010048,1.326232,744.0161300999998,744.2731312999998,0.257001203
6956,0x446db2f7896d13d88fcf7192f89a6d7fe76146dc,0,3.17,0.91,325.53,102,2,0,2,102,4078.142838,5000.5,2.870088,101.0,98.048505,10000.94754,10001.0,0.052458
6957,0x446f546c122e287ac787c30ec96b470687b7f987,0,279.07,3831.43,96419.53,16,24,0,1,1,0.049009,0.0682929999999999,0.048652,0.22,0.102105,1.633683992,1.639030718,0.005346726
6958,0x446f901719e7c2cec43ab411418e53dc7ef50094,0,157.6,0.0,315.2,2,1,0,1,2,101.0,101.0,0.233776,100.76524,50.499508,100.9990158,101.0,0.000984218
6959,0x44712598c46b70f3269bff7c48937e784c02127d,0,165.23,0.0,330.47,2,1,0,1,2,101.0,101.0,0.01,100.989016,50.499508,100.9990158,101.0,0.000984218
6960,0x44727254bc72f5e523031882ff5e5ba8b400173b,0,0.0,28836.34,259527.03,0,9,1,4,0,0.020031,1.397789,0.0,0.0,0.0,0.0,12.58009871,12.58009871
6961,0x44734f88ba1e73410dfd812680784f45c304b3fa,0,0.0,2314.01,226772.63,0,98,1,3,0,0.0,0.188372,0.0,0.0,0.0,0.0,18.46041421,18.46041421
6962,0x448b06c4975d155c6f73b865f53743608e60c715,0,110911.88,6.33,221836.43,2,2,0,2,1,0.126268,0.499633,0.01,0.988384,0.499192,0.99838365,0.99926565,0.000882
6963,0x448c25f5e8d6ba9ebc9d106cb5e1a01070d38a33,0,23.19,0.0,69.57,3,1,0,1,3,101.0,101.0,0.015,56.208865,33.666149,100.998446,101.0,0.0015539999999999
6964,0x44a4342c7adc2f1e4dea7f73670dc5ebaa75ce64,0,52.17,5168.35,1226718.08,233,235,0,6,1,0.12,1.037243,0.52952,1.998421,1.045323,243.5603128,243.7520471,0.19173435
6965,0x44b7c08fdd199015f984778fb9e4a5f50bfced40,0,22.17,0.0,66.52,3,1,0,1,3,101.0,101.0,5.58,53.724214,33.666149,100.998446,101.0,0.0015539999999999
6966,0x44bf937bbd7676d83d979985e70d2af955a04979,0,5356.77,2959.25,1570626.52,75,397,0,19,56,0.0,0.25555,0.0,13.0,1.3518940000000002,101.39207840000002,101.4534758,0.0613973559999999
6967,0x44ccccc2cc62a8b94ee6914f9b8eb42b1c19a2de,0,0.0,20171.02,60513.05,0,3,1,2,0,0.0,3.666667,0.0,0.0,0.0,0.0,11.0,11.0
6968,0x44e0dcd203007c1a5d167a3df323a72b86385933,0,0.0,0.0,3.62,1,1,0,1,1,0.580802,0.580802,0.58033,0.58033,0.58033,0.5803303639999999,0.580802,0.000471636
6969,0x44e43f747169954da0ccbc4fb11e0348c6e2e707,0,2.11,0.0,6.32,3,2,0,2,3,369.715168,1000.5,2.479332,1180.739028,666.999528,2000.998585,2001.0,0.001414909
6970,0x44e5c0f5c87bd1214a2e1feb3e275f2026ef9709,0,8088.05,21537.47,476826.85,27,12,0,7,12,0.0,22.103627,0.0,176.09,14.192912,383.2086282,265.2435225,-117.9651057
6971,0x44e89ec4b5956c8f682a2bd06ed1171333185251,0,16130.32,75552.71,949090.93,12,10,0,6,12,0.040104,0.058308,0.003137,0.105253,0.048304,0.579650408,0.58307934,0.003428932
6972,0x44e8ab98f80ef38c875531015af70a1800b16b54,0,100216.7,0.0,200433.4,2,1,0,1,2,0.09475,0.09475,0.04857,0.08475,0.06666,0.13332,0.09475,-0.03857
6973,0x44f14099b8b9c60515e83a0cb1a85e14982bb091,0,22.06,27.29,261979.38,2084,7916,0,1352,656,3.4e-05,1.172664,0.0711919999999999,697.0,4.237474,8830.895977,9282.807741,451.9117643999999
6974,0x44f3230e022badd852a0988a21595ffa8679902a,0,45814.78,0.0,91629.55,2,1,0,1,2,0.025,0.025,0.0,0.024003,0.012002,0.024003175,0.025,0.000996825
6975,0x44f37dcae8dbad1de14b8d9fc29e7122987f6460,0,1972.54,4955.44,494869.17,70,72,0,31,31,0.001159,14.364822,0.0,100.0,14.798108,1035.867587,1034.267198,-1.600389103
6976,0x44f87dcbcd01e4cbdac0c72b3c35d16a04c05ee9,0,25686.18,33088.25,899900.58,17,14,0,7,13,0.1,16.197627999999998,0.0,32.0,7.403734,125.8634718,226.7667881,100.9033163
6977,0x44fb28bf76e0089f237810818c4cddc2d6a9c5e6,0,3.71,0.0,11.13,3,2,0,2,3,412.509916,1000.5,0.255872,1939.040586,666.999528,2000.998585,2001.0,0.001414909
6978,0x45031f4029903c61df989cdb7c197c37a494bc46,0,0.0,1910.97,244604.37,0,128,1,4,0,0.0,0.190571,0.0,0.0,0.0,0.0,24.39306129,24.39306129
6979,0x45083c507882cb7b638f660762b28e2f1a504f73,0,16.71,146.14,818491.23,4967,5033,0,25,18,0.001071,315.484119,0.0,7149.95444,320.780375,1593316.124,1587831.569,-5484.555448
6980,0x450b4c46b504dee8caae1ab42b1430176dc59133,0,1172.83,1486.36,15955.08,6,6,0,6,3,0.1,0.994549,0.0,3.234752,0.993871,5.963223822000001,5.96729379,0.004069968
6981,0x450d9fcaf842f55d9738caa33da80e37b2ba92be,0,4756.98,11283.84,46352.6,5,2,0,1,3,11.0,15.5,9.975152,10.999559,10.194942,50.97471106,31.0,-19.97471106
6982,0x451bf7c3298a5916064f367b2a303236546a6ccb,0,0.28,7731.0,15462.57,2,2,0,1,1,0.6279520000000001,0.804237,0.627112,0.979682,0.803397,1.606794677,1.6084746769999998,0.00168
6983,0x4521ecf99a97c696f69c041f7fc94ea300e38ca5,0,0.0,0.0,211.42,1,1,0,1,1,2.010292,2.010292,2.008092,2.008092,2.008092,2.00809196,2.01029196,0.0022
6984,0x45230592db2e92c658c1e67e849f74c3d9f0b971,0,3.77,81753.0,245270.3,3,3,0,3,1,0.11,116.703333,0.106747,199.999715,116.701924,350.1057724,350.11,0.0042276
6985,0x452a0f1eeed030cb9c2e337c817c3ea947a835b9,0,156.25,0.0,312.5,2,1,0,1,2,101.0,101.0,0.183518,100.815497,50.499508,100.9990158,101.0,0.000984218
